"","taxon_id","treatment_1","treatment_2","log2_median_ratio","median_diff","mean_diff","wilcox_p_value"
"597","ju","A","C",Inf,1.874625074985e-06,-0.00100802568007092,0.868661062991067
"598","jv","A","C",-2.00410574545309,-0.000253349857745816,-0.000234060502880252,0.2
"599","jw","A","C",-0.411407146899682,-4.42223030243434e-05,-0.000197194104206122,0.685714285714286
"600","jx","A","C",0.771743263547488,1.66288041518e-05,1.41423313465728e-05,0.561363210234124
"601","jy","A","C",-3.16249748017177,-0.000507609372363829,-0.000349972131627756,0.2
"602","jz","A","C",-5.57952371080027,-0.00014553922438838,-0.000205726855644874,0.644552170515899
"603","ka","A","C",-Inf,-3.90262178131269e-06,-4.72957899405897e-05,0.619839118685419
"604","kb","A","C",-2.7936655752357,-0.0003194715885404,-0.000310164717474073,0.485714285714286
"605","kc","A","C",0.0165296532627702,1.08535937562969e-06,1.69404342830672e-05,0.885714285714286
"606","kd","A","C",0.246842952002227,8.50441550319413e-06,5.84752315079073e-06,1
"607","ke","A","C",0,0,0,NA
"608","kf","A","C",0,0,-0.000723936340433503,0.453254704753736
"609","kg","A","C",-0.520397808069083,-1.91263509556079e-05,4.25435328735649e-05,0.685714285714286
"610","kh","A","C",0.576388567198879,0.104591371844963,0.0436445754197111,0.685714285714286
"611","ki","A","C",Inf,1.124775044991e-05,7.68298447827362e-06,0.619839118685419
"612","kj","A","C",-7.28748193766757,-0.0200238312836374,-0.0271816144035229,0.114285714285714
"613","kk","A","C",0,0,0.000224732511463492,1
"614","kl","A","C",0,0,0,NA
"615","km","A","C",-1.02112325003239,-0.000133953435440346,0.000635223745315248,1
"616","kn","A","C",4.13735996649497,0.000236679981692946,0.000387880463007348,0.183150203156622
"617","ko","A","C",0.479223609720268,1.55828118235819e-05,-0.000630487216657802,1
"618","kp","A","C",0,0,-3.90262178131269e-06,0.453254704753736
"619","kq","A","C",-2.38662893626269,-0.000257406574307027,-0.000545744480949232,0.245383458473363
"620","kr","A","C",-Inf,-0.000238059928660074,-0.000771785581573452,0.408351969325938
"621","ks","A","C",Inf,1.874625074985e-06,2.16520034408097e-05,0.619839118685419
"622","kt","A","C",-Inf,-2.21862312249018e-06,-0.000688459147997721,0.619839118685419
"623","ku","A","C",0.362416709423784,0.0144561437624584,0.0057302856921251,1
"624","kv","A","C",0.0792294394125378,0.00451690067286936,0.000987800041865064,0.885714285714286
"625","kw","A","C",0.69624670222232,0.0469636422723783,0.0359072332577575,0.342857142857143
"626","kx","A","C",0.726467872424037,0.0179764198365847,0.0180014781295367,0.0571428571428571
"627","ky","A","C",-0.795261291855629,-0.00960315321285399,-0.00861928176971417,0.485714285714286
"628","kz","A","C",-2.08293570164143,-0.000674912463830317,-0.000491025308941357,0.0571428571428571
"629","la","A","C",0.326331847550175,0.00331949397318654,-0.00124938015154159,0.885714285714286
"630","lb","A","C",-0.399800568230409,-0.00629372455365469,-0.00410521796699906,1
"631","lc","A","C",-1.93677718003814,-0.000138396469709561,-0.000201887329550741,1
"632","ld","A","C",0.781089174847624,0.00564805255246138,-0.000755750667266592,0.885714285714286
"633","le","A","C",0.126275568635632,0.00156816514291518,-0.00121081369182204,0.885714285714286
"634","lf","A","C",0.993806923534398,0.00785631410742696,-0.000297002856193768,0.685714285714286
"635","lg","A","C",-0.791304918611304,-0.00282875807932057,-0.00855114924523109,0.342857142857143
"636","lh","A","C",-1.34489791234389,-0.00445589517097251,-0.00809134436477334,0.485714285714286
"637","li","A","C",0.174267566423923,0.000591002635745504,0.00553342198340112,0.685714285714286
"638","lj","A","C",0,0,0,NA
"639","lk","A","C",-0.342074286076632,-0.000820819187975776,-0.00187818751666791,0.885714285714286
"640","ll","A","C",1.59755409120135,0.00105128988763077,-0.00458471899021755,0.485714285714286
"641","lm","A","C",-1.99433194468992,-8.58097299414704e-05,-0.000133583190170502,0.245383458473363
"642","ln","A","C",-3.1942967115246,-0.00123626755163117,-0.00133688042699217,0.114285714285714
"643","lo","A","C",0,0,0,NA
"644","lp","A","C",7.48308226022036,0.000694311590079997,0.00064734948501705,0.110210182673421
"645","lq","A","C",-1.14336128888091,-0.000852827973467836,-0.00204639171424758,0.342857142857143
"646","lr","A","C",-2.9097557143979,-6.70166740858822e-05,-6.5740612269953e-05,0.245383458473363
"647","ls","A","C",0.0341288714164618,2.60829463465007e-05,-0.000410062255960246,0.885714285714286
"648","lt","A","C",0,0,0,NA
"649","lu","A","C",-0.581823599038841,-5.10979636182444e-06,7.53919778930543e-05,0.663117245320382
"650","lv","A","C",-1.50318796703703,-0.000410618405891926,-0.000773707973866871,0.342857142857143
"651","lw","A","C",-1.15008596947974,-0.00109085422420527,-0.00203259576094737,0.485714285714286
"652","lx","A","C",0,0,0,NA
"653","ly","A","C",0,0,3.75965168920123e-06,1
"654","lz","A","C",-0.370720646739278,-7.21165288220061e-05,0.000442582796519299,1
"655","ma","A","C",-2.47820615898356,-0.000329958445599462,-0.000295035348662463,0.342857142857143
"656","mb","A","C",0,0,7.77131204615538e-07,0.453254704753736
"657","mc","A","C",-1.03331051875597,-0.000182607665981343,-0.000212525374034581,0.885714285714286
"658","md","A","C",-0.134735068264736,-3.26886424185843e-06,-9.74027542685699e-05,1
"659","me","A","C",2.85210663160503,0.000368950066464419,0.000328358900797037,0.245383458473363
"660","mf","A","C",-0.365510814675785,-1.73129257791785e-05,-0.000214694377234725,0.882420114075504
"661","mg","A","C",0.2258636733869,3.13528396109328e-06,-0.00015560834199125,1
"662","mh","A","C",1.26408652813339,5.47050359361233e-06,0.00010357699195362,0.877782280346235
"663","mi","A","C",-0.28228992459402,-1.30729493681758e-05,7.48029751275787e-06,1
"664","mj","A","C",0.761804430250903,6.6887798669481e-05,7.34091491153234e-05,0.685714285714286
"665","mk","A","C",-1.30687166233625,-4.28813257898305e-05,-0.000169254922213952,0.771503409140308
"666","ml","A","C",-1.60542754837556,-0.000288708432112796,-0.000197378468508141,0.685714285714286
"667","mm","A","C",0.219119868052747,1.00910479153189e-05,3.98031509542001e-05,0.561363210234124
"668","mn","A","C",1.07957463140144,1.30356878858863e-05,-0.000589557080794973,0.882420114075504
"669","mo","A","C",-0.775984129444552,-3.78166531237266e-05,-0.000123833069096035,0.882420114075504
"670","mp","A","C",0.664065976629451,0.116370903240507,0.0581977772852455,0.485714285714286
"671","mq","A","C",Inf,1.124775044991e-05,7.68298447827362e-06,0.619839118685419
"672","mr","A","C",-3.01456542826507,-0.0149307468555311,-0.0145532018655343,0.2
"673","ms","A","C",-7.12371667331557,-0.0176017133243016,-0.0273546799798044,0.342857142857143
"674","mt","A","C",0,0,0.000224732511463492,1
"675","mu","A","C",0,0,0,NA
"676","mv","A","C",-2.61950153698322,-3.26757177045728e-05,0.00017306557628142,0.882420114075504
"677","mw","A","C",-1.02112325003239,-0.000133953435440346,0.000635223745315248,1
"678","mx","A","C",4.13735996649497,0.000236679981692946,0.000387880463007348,0.183150203156622
"679","my","A","C",0,0,0,NA
"680","mz","A","C",-1.97759499243092,-4.56698249457179e-06,6.34025679676911e-06,0.65725516871927
"681","na","A","C",0,0,-3.90262178131269e-06,0.453254704753736
"682","nb","A","C",-2.38662893626269,-0.000257406574307027,-0.000545744480949232,0.245383458473363
"683","nc","A","C",-Inf,-0.000238059928660074,-0.000771785581573452,0.408351969325938
"684","nd","A","C",Inf,1.874625074985e-06,2.16520034408097e-05,0.619839118685419
"685","ne","A","C",Inf,4.11256259176953e-06,-0.000636827473454571,0.538472380986992
"686","nf","A","C",-Inf,-2.21862312249018e-06,-0.000688459147997721,0.619839118685419
"687","ab","B","C",-0.131497058560143,-0.0272515143709279,-0.0412433858789854,0.342857142857143
"688","ac","B","C",0.312931352957321,0.0574079522130338,0.0212324279438111,0.342857142857143
"689","ad","B","C",0.0137593380361584,0.00393771092754497,0.0200109579351743,0.885714285714286
"690","ae","B","C",0.606284689872035,1.22308265676241e-05,2.39846834477835e-05,0.877782280346235
"691","af","B","C",-0.287602887215676,-0.0404271442847223,-0.0357031789681917,0.485714285714286
"692","ag","B","C",-0.291415552731923,-0.0181503165556968,-0.00302145630515893,0.885714285714286
"693","ah","B","C",-1.07690021197843,-0.000984447289412117,-0.0025427352890825,0.485714285714286
"694","ai","B","C",0.312931352957321,0.0574079522130338,0.0212324279438111,0.342857142857143
"695","aj","B","C",0.136696023581444,0.0241387871835242,0.0511166568634616,0.2
"696","ak","B","C",0.0271064171914694,0.00197423912920319,-0.0089167563529316,1
"697","al","B","C",-0.0964582198033469,-0.00330879191913246,-0.0107492272218898,0.485714285714286
"698","am","B","C",-1.51923731737025,-0.0047447102797793,-0.0117751946948534,0.0285714285714286
"699","an","B","C",0.238645841842978,1.32325383148587e-05,0.000190824907503051,0.685714285714286
"700","ao","B","C",-0.223206341550044,-1.37832045134167e-05,0.000144654433884422,0.885714285714286
"701","ap","B","C",0.606284689872035,1.22308265676241e-05,2.39846834477835e-05,0.877782280346235
