"","taxon_id","treatment_1","treatment_2","log2_median_ratio","median_diff","mean_diff","wilcox_p_value"
"325","mn","A","B",Inf,4.8250924005821e-06,3.45983978405456e-05,0.0898233595612074
"326","mo","A","B",0,0,0,NA
"327","mp","A","B",0.137201071751394,0.0245794259001321,-0.0247445302025876,0.937229437229437
"328","mq","A","B",0.638752798481052,0.000740983095343823,-0.00650442952660415,0.937229437229437
"329","mr","A","B",-1.85136928396034,-0.0061453707535852,0.00144864228662464,0.699134199134199
"330","ms","A","B",3.1928079168409,0.000531458778935853,-0.00197595449166081,0.748348568843747
"331","mt","A","B",1.11691378510838,0.000277521800686554,0.00183735916440488,0.630355526361864
"332","mu","A","B",-0.290564050732795,-4.72230609860285e-05,0.000511649849275582,0.935043046278691
"333","mv","A","B",0.553973247426298,3.20784077185607e-05,-0.000363573743539645,1
"334","mw","A","B",0,0,0,NA
"335","mx","A","B",0.434729889602962,1.72592930645051e-05,2.85095193885701e-05,0.588744588744589
"336","my","A","B",-Inf,-6.3346199650329e-06,7.18826793812617e-05,0.655306389505138
"337","mz","A","B",1.56072916493582,0.000373548944572764,0.000164746444715009,0.699134199134199
"338","na","A","B",-Inf,-1.71088154882685e-06,-5.27146344811571e-06,0.0740099699862347
"339","nb","A","B",-0.857615409970484,-1.45785709463951e-05,-9.8103587879639e-05,0.572475573921105
"340","nc","A","B",0,0,0,NA
"341","nd","A","B",0.574199405751951,4.10304874856382e-05,2.64391631345551e-05,0.686838218866274
"342","ne","A","B",0,0,0,NA
"343","nf","A","B",0,0,-1.16810693154733e-06,0.752553750197242
"344","ab","A","C",-0.378061448101136,-0.0957869644471199,-0.0785932352971713,0.24025974025974
"345","ac","A","C",0.705574052652409,0.116332969850329,0.096297375822664,0.17965367965368
"346","ad","A","C",-0.0818650135869904,-0.0218248098923918,-0.0177041405254927,0.937229437229437
"347","ae","A","C",-0.427253209866295,-0.0441683223135151,-0.0474744260742576,0.393939393939394
"348","af","A","C",-0.824728378457641,-0.097414283896212,-0.0492372869958619,0.393939393939394
"349","ag","A","C",0.494284854247248,0.00420904673733588,0.0129591764417798,0.699134199134199
"350","ah","A","C",2.05225514953881,0.0106887197373703,0.00515930133116842,0.484848484848485
"351","ai","A","C",0.705574052652409,0.116332969850329,0.096297375822664,0.17965367965368
"352","aj","A","C",-0.474238255845791,-0.0791138189526082,-0.0623275655576318,0.132034632034632
"353","ak","A","C",0.527741739707244,0.0393149235466712,0.0476209087802919,0.0151515151515152
"354","al","A","C",0.236843444521205,0.00347894813403646,0.000432344775471778,0.818181818181818
"355","am","A","C",-1.3779666026115,-0.00180852175734103,-0.00363016371630395,0.588744588744589
"356","an","A","C",-0.485203982389666,-8.36213625113122e-06,0.000190613766613731,0.818181818181818
"357","ao","A","C",0,0,9.7214260657067e-06,0.924102310456697
"358","ap","A","C",-0.427253209866295,-0.0441683223135151,-0.0474744260742576,0.393939393939394
"359","aq","A","C",-0.84517602006275,-0.0974658200605201,-0.0550573474690032,0.30952380952381
"360","ar","A","C",-0.396908577806088,-0.000976749439923454,0.00038134742658741,1
"361","as","A","C",1.36054413329248,0.00480174840466186,0.00577007281465612,0.0930735930735931
"362","at","A","C",0.616915623868402,0.00228145948740731,0.00961787345460266,0.937229437229437
"363","au","A","C",2.05225514953881,0.0106887197373703,0.00515930133116842,0.484848484848485
"364","av","A","C",-1.78016828541711,-0.000174562584564458,-0.00214754109223673,0.393939393939394
"365","aw","A","C",0.074718357849713,4.97377052305801e-05,-0.000782741609441841,1
"366","ax","A","C",1.71308701326795,0.000317190530543807,0.00577553107674727,0.30952380952381
"367","ay","A","C",0.318711791286336,1.64707824517825e-05,4.85820898131173e-05,0.377642391380866
"368","az","A","C",-0.393071865368066,-6.60027337988312e-05,-7.15154125256466e-05,0.818181818181818
"369","ba","A","C",-Inf,-1.62370874562005e-06,-2.2757425330755e-07,0.788821236902539
"370","bb","A","C",0,0,0.000137640508233549,0.599265961982854
"371","bc","A","C",Inf,1.13676144811041e-05,4.70784036309998e-05,0.180502945265727
"372","bd","A","C",Inf,1.60980305669404e-06,3.13682910755238e-06,0.0740099699862347
"373","be","A","C",1.17229135998526,0.157384973681907,0.107536754748288,0.17965367965368
"374","bf","A","C",0.577981793247506,0.000715713847995525,-0.0112393789256241,0.818181818181818
"375","bg","A","C",-0.474238255845791,-0.0791138189526082,-0.0623275655576318,0.132034632034632
"376","bh","A","C",0.785560791748198,0.044695932597745,0.0544787711158877,0.0151515151515152
"377","bi","A","C",-0.159627680901975,-0.00250078716481683,-0.00679574659613824,0.393939393939394
"378","bj","A","C",0.236843444521205,0.00347894813403646,0.000432344775471778,0.818181818181818
"379","bk","A","C",-1.3779666026115,-0.00180852175734103,-0.00263346632368062,0.818181818181818
"380","bl","A","C",0,0,-0.000996697392623329,1
"381","bm","A","C",-0.198851008105876,-8.975743939419e-06,-6.21157394576076e-05,0.574503810234666
"382","bn","A","C",-0.485203982389666,-8.36213625113122e-06,0.000190613766613731,0.818181818181818
"383","bo","A","C",0,0,9.7214260657067e-06,0.924102310456697
"384","bp","A","C",-0.427253209866295,-0.0441683223135151,-0.0474744260742576,0.393939393939394
"385","bq","A","C",0.0261954728401233,0.000642854092160881,0.0156456301138597,0.818181818181818
"386","br","A","C",-0.963754672700145,-0.0581295450075462,-0.0510816651016759,0.132034632034632
"387","bs","A","C",-1.46870563704766,-0.0163179845013353,-0.0186634786493836,0.0411255411255411
"388","bt","A","C",-0.571389540874233,-0.000325649129126996,-2.58214288098447e-05,0.484848484848485
"389","bu","A","C",1.35999777533259,0.00479877065441173,0.0057669113490596,0.0930735930735931
"390","bv","A","C",0.616915623868402,0.00228145948740731,0.00961787345460266,0.937229437229437
"391","bw","A","C",2.05225514953881,0.0106887197373703,0.00515930133116842,0.484848484848485
"392","bx","A","C",-0.197817803250534,-0.000311587339648647,0.000332082491301528,0.937229437229437
"393","by","A","C",-0.881654114817452,-8.20627575079299e-06,0.000123896519819684,0.935043046278691
"394","bz","A","C",0.074718357849713,4.97377052305801e-05,-0.000782741609441841,1
"395","ca","A","C",1.71308701326795,0.000317190530543807,0.00577553107674727,0.30952380952381
"396","cb","A","C",-0.537364508824383,-0.000466378330940977,-0.000967048137717904,0.588744588744589
"397","cc","A","C",-0.50702321400528,-0.000200820900948376,-0.000173593843283175,0.30952380952381
"398","cd","A","C",0.318711791286336,1.64707824517825e-05,4.85820898131173e-05,0.377642391380866
"399","ce","A","C",-0.393071865368066,-6.60027337988312e-05,-7.15154125256466e-05,0.818181818181818
"400","cf","A","C",-0.474484265071432,-2.66036509583653e-05,-0.000982530551396898,0.748348568843747
"401","cg","A","C",0,0,-0.001276524045171,0.404656761927286
"402","ch","A","C",-Inf,-1.62370874562005e-06,-2.2757425330755e-07,0.788821236902539
"403","ci","A","C",0,0,-1.23830154885132e-05,0.924102310456697
"404","cj","A","C",0,0,0,NA
"405","ck","A","C",Inf,4.82940917008213e-06,5.50861969334199e-06,0.182287175738893
"406","cl","A","C",0,0,3.16146559652369e-06,0.175734335644225
"407","cm","A","C",0,0,0.000137640508233549,0.599265961982854
"408","cn","A","C",-0.668348026270309,-3.79139433488788e-05,9.21430591447109e-06,0.688403863275692
"409","co","A","C",Inf,1.44707329426235e-06,9.49919702745683e-06,0.340754470354665
"410","cp","A","C",0,0,0.000233672390658104,0.752553750197242
"411","cq","A","C",Inf,1.13676144811041e-05,4.70784036309998e-05,0.180502945265727
"412","cr","A","C",Inf,1.60980305669404e-06,3.13682910755238e-06,0.0740099699862347
"413","cs","A","C",1.18754056486173,0.158700662417949,0.107877773756679,0.17965367965368
"414","ct","A","C",2.77794673924066,0.00176933672502857,-0.00949741279340361,0.393939393939394
"415","cu","A","C",0,0,0,NA
"416","cv","A","C",0.22186919398794,9.45638772689592e-06,-0.000659576303388252,0.818181818181818
"417","cw","A","C",-2.40556940367787,-2.85261075554634e-05,-0.00034101900839087,0.588744588744589
"418","cx","A","C",0,0,-0.00108238982883223,0.404656761927286
"419","cy","A","C",-0.535392185333116,-0.0406202778468951,-0.0391669079892866,0.0930735930735931
"420","cz","A","C",-0.317497323362649,-0.0152272227828879,-0.025518413610327,0.30952380952381
"421","da","A","C",0.0338549945310159,0.00110978085005235,0.00486636809994595,0.588744588744589
"422","db","A","C",0.677063729115886,0.0323414763128619,0.0355630848489385,0.00865800865800866
"423","dc","A","C",-0.435402699736059,-0.00608328941441421,-0.00883779950898136,0.132034632034632
"424","dd","A","C",-0.265676688372098,-0.00177007104539534,-0.00133255849703991,0.937229437229437
"425","de","A","C",2.71894455835042,0.0135042848057325,0.0127489974003292,0.393939393939394
"426","df","A","C",0.440943892979235,0.00332873779642743,0.00172863862971354,0.393939393939394
"427","dg","A","C",-1.3779666026115,-0.00180852175734103,-0.00263346632368062,0.818181818181818
"428","dh","A","C",1.69195672190384,0.000361104672968876,0.0062602650489426,0.393939393939394
"429","di","A","C",1.35056313432505,0.00223386082654965,0.00180874186969125,0.132034632034632
"430","dj","A","C",-1.21471643513446,-0.000320957554453844,-0.000582839970145013,0.937229437229437
"431","dk","A","C",0.228788429083269,5.46237967803751e-05,0.000489263787822432,0.818181818181818
"432","dl","A","C",-Inf,-2.23590596673866e-06,-0.00265965447253777,0.788821236902539
"433","dm","A","C",0,0,-0.000996697392623329,1
"434","dn","A","C",Inf,2.80204392487635e-05,5.52098676722162e-05,0.213024477394567
"435","do","A","C",3.43227035903515,2.19003479599219e-05,0.000178101175479661,0.253860556003279
"436","dp","A","C",-0.198851008105876,-8.975743939419e-06,-6.21157394576076e-05,0.574503810234666
"437","dq","A","C",-0.485203982389666,-8.36213625113122e-06,0.000190613766613731,0.818181818181818
"438","dr","A","C",0,0,9.7214260657067e-06,0.924102310456697
"439","ds","A","C",0,0,0.000151042414573636,0.599265961982854
"440","dt","A","C",0,0,3.62646427981521e-05,0.461950454587791
"441","du","A","C",-0.427253209866295,-0.0441683223135151,-0.0474744260742576,0.393939393939394
"442","dv","A","C",0.0261954728401233,0.000642854092160881,0.0156456301138597,0.818181818181818
"443","dw","A","C",-0.831227163877874,-0.0308350328543591,-0.035706103412379,0.17965367965368
"444","dx","A","C",-1.22872279322534,-0.0125509834424162,-0.0129514771969457,0.132034632034632
"445","dy","A","C",-1.46870563704766,-0.0163179845013353,-0.0186634786493836,0.0411255411255411
"446","dz","A","C",-0.20828441293436,-7.51673438100117e-05,9.05638769705901e-05,0.588744588744589
"447","ea","A","C",-0.762163248835633,-0.00569884564806037,-0.00242408449235118,0.588744588744589
"448","eb","A","C",1.35999777533259,0.00479877065441173,0.0057669113490596,0.0930735930735931
"449","ec","A","C",0.365628957397705,0.00122110667251242,0.00947498903996387,0.937229437229437
"450","ed","A","C",2.05225514953881,0.0106887197373703,0.00515930133116842,0.484848484848485
"451","ee","A","C",-0.263720317485086,-0.000384752235801697,-0.000313461780837673,0.699134199134199
"452","ef","A","C",-0.881654114817452,-8.20627575079299e-06,0.000123896519819684,0.935043046278691
"453","eg","A","C",0.780705681148873,5.20002305454997e-05,6.81312681263261e-05,0.17965367965368
"454","eh","A","C",1.62818298201189,9.57566014223856e-05,0.00057652126180822,0.0303479417395604
"455","ei","A","C",-0.670136884398128,-1.62255859190679e-05,-5.95338539712982e-05,1
"456","ej","A","C",-0.47345497071345,-0.000201150673190754,-0.000955331802961827,0.818181818181818
"457","ek","A","C",1.32158367565932,0.000137054990157901,0.000142884414638786,0.808865613239999
"458","el","A","C",0,0,0.0045387942530661,0.175734335644225
"459","em","A","C",-0.537364508824383,-0.000466378330940977,-0.000967048137717904,0.588744588744589
"460","en","A","C",-0.873773778455575,-0.000126024138556179,-0.000107284406113113,0.132034632034632
"461","eo","A","C",0,0,-1.32045656747018e-05,1
"462","ep","A","C",-0.917180165850501,-6.28877517686965e-05,-4.4986426424141e-05,0.588744588744589
"463","eq","A","C",0.318711791286336,1.64707824517825e-05,4.85820898131173e-05,0.377642391380866
"464","er","A","C",0,0,-3.50845994907699e-06,0.924102310456697
"465","es","A","C",-0.889294856428812,-1.92653010737239e-05,-4.86111625978183e-06,0.935736280642756
"466","et","A","C",-0.393071865368066,-6.60027337988312e-05,-7.15154125256466e-05,0.818181818181818
"467","eu","A","C",0,0,-1.57630249875472e-06,0.404656761927286
"468","ev","A","C",0,0,0,NA
"469","ew","A","C",0.942441891365566,0.000100988347417564,-3.80454170452244e-05,0.699134199134199
"470","ex","A","C",0,0,-0.001276524045171,0.404656761927286
"471","ey","A","C",-0.427687803247108,-2.21491215930213e-05,-4.01708329482738e-05,0.748348568843747
"472","ez","A","C",Inf,1.60980305669404e-06,2.27512525229892e-05,0.0740099699862347
"473","fa","A","C",-0.474484265071432,-2.66036509583653e-05,-0.000980954248898143,0.748348568843747
"474","fb","A","C",-Inf,-1.62370874562005e-06,-2.2757425330755e-07,0.788821236902539
"475","fc","A","C",0,0,-1.23830154885132e-05,0.924102310456697
"476","fd","A","C",0.00189785256303276,4.89593970617511e-08,-6.29526396501867e-06,0.808865613239999
"477","fe","A","C",Inf,4.86096794166405e-06,0.000717816955001904,0.180502945265727
"478","ff","A","C",1.70364327717052,0.000314212780293676,0.000518919868679261,0.484848484848485
"479","fg","A","C",0,0,0,NA
"480","fh","A","C",Inf,4.82940917008213e-06,5.50861969334199e-06,0.182287175738893
"481","fi","A","C",0,0,2.81921077885772e-06,0.404656761927286
"482","fj","A","C",0,0,-6.93770580345172e-06,0.752553750197242
"483","fk","A","C",0.167177143165124,2.47512360238656e-06,-2.82836788229547e-07,1
"484","fl","A","C",0,0,3.16146559652369e-06,0.175734335644225
"485","fm","A","C",Inf,1.10300799022059e-05,9.13310442421105e-06,0.0262787590449513
"486","fn","A","C",Inf,9.65234318591422e-06,6.2261723426755e-06,0.266553869421156
"487","fo","A","C",0,0,0.000137640508233549,0.599265961982854
"488","fp","A","C",1.35013349211329,0.000128035671143425,0.000149890252262502,0.17965367965368
"489","fq","A","C",-0.668348026270309,-3.79139433488788e-05,9.21430591447109e-06,0.688403863275692
"490","fr","A","C",Inf,1.44707329426235e-06,9.49919702745683e-06,0.340754470354665
"491","fs","A","C",0,0,8.58561630236823e-06,0.404656761927286
"492","ft","A","C",0,0,0.000233672390658104,0.752553750197242
"493","fu","A","C",Inf,1.13676144811041e-05,4.70784036309998e-05,0.180502945265727
"494","fv","A","C",0.0556837949702132,1.49577044117607e-06,-2.31581228769546e-05,1
"495","fw","A","C",Inf,1.60980305669404e-06,3.13682910755238e-06,0.0740099699862347
"496","fx","A","C",Inf,1.10159736098512e-05,3.79941057797185e-05,0.0608076790261674
"497","fy","A","C",0,0,8.91742204654686e-07,0.599265961982854
"498","fz","A","C",0,0,0,NA
"499","ga","A","C",-Inf,-6.58527086262996e-06,-6.51966213768115e-06,0.441788161749779
"500","gb","A","C",1.19486689541596,0.159219392419411,0.107468049909526,0.17965367965368
"501","gc","A","C",2.77794673924066,0.00176933672502857,-0.00949741279340361,0.393939393939394
"502","gd","A","C",-1.05989561114616,-0.000229594092744516,0.000492624597554123,0.808865613239999
"503","ge","A","C",0,0,0,NA
"504","gf","A","C",0.22186919398794,9.45638772689592e-06,-0.000659576303388252,0.818181818181818
"505","gg","A","C",-2.40556940367787,-2.85261075554634e-05,-0.00034101900839087,0.588744588744589
"506","gh","A","C",0,0,-0.00108238982883223,0.404656761927286
"507","gi","A","C",-0.393737301207749,-3.92124322262339e-05,-7.32155948997068e-05,0.872559030892382
"508","gj","A","C",0,0,-9.68515550160967e-06,1
"509","gk","A","C",-0.535392185333116,-0.0406202778468951,-0.0391669079892866,0.0930735930735931
"510","gl","A","C",-0.401448652261347,-0.0183242116412142,-0.0269410977628828,0.24025974025974
"511","gm","A","C",0.0338549945310159,0.00110978085005235,0.00486636809994595,0.588744588744589
"512","gn","A","C",0.656787263257101,0.0307407341751202,0.0346442431715917,0.0151515151515152
"513","go","A","C",-0.435402699736059,-0.00608328941441421,-0.00883779950898136,0.132034632034632
"514","gp","A","C",0.824415701253496,0.00319249583045698,0.00096502258105244,0.393939393939394
"515","gq","A","C",2.71894455835042,0.0135042848057325,0.0127489974003292,0.393939393939394
"516","gr","A","C",0.286204980004764,0.00121447439080654,0.00166916223853844,0.588744588744589
"517","gs","A","C",-1.3779666026115,-0.00180852175734103,-0.00263346632368062,0.818181818181818
"518","gt","A","C",-1.18702553516365,-0.0013661222121155,-0.00229758107809235,0.818181818181818
"519","gu","A","C",1.69195672190384,0.000361104672968876,0.0062602650489426,0.393939393939394
"520","gv","A","C",0.403041737065274,0.000997871402928295,5.94763911750994e-05,0.937229437229437
"521","gw","A","C",1.35056313432505,0.00223386082654965,0.00180874186969125,0.132034632034632
"522","gx","A","C",1.73661713423738,0.00143673771364157,0.00142268415255578,0.588744588744589
"523","gy","A","C",-1.21471643513446,-0.000320957554453844,-0.000582839970145013,0.937229437229437
"524","gz","A","C",0.228788429083269,5.46237967803751e-05,0.000489263787822432,0.818181818181818
"525","ha","A","C",-Inf,-2.23590596673866e-06,-0.00265965447253777,0.788821236902539
"526","hb","A","C",3.82591923815371,0.000283629411050663,0.000918841677346753,0.127537709297487
"527","hc","A","C",0,0,-0.000996697392623329,1
"528","hd","A","C",Inf,2.80204392487635e-05,5.52098676722162e-05,0.213024477394567
"529","he","A","C",3.43227035903515,2.19003479599219e-05,0.000178101175479661,0.253860556003279
"530","hf","A","C",-0.198851008105876,-8.975743939419e-06,-6.21157394576076e-05,0.574503810234666
"531","hg","A","C",-0.485203982389666,-8.36213625113122e-06,0.000190613766613731,0.818181818181818
"532","hh","A","C",0,0,9.7214260657067e-06,0.924102310456697
"533","hi","A","C",0,0,0.000151042414573636,0.599265961982854
"534","hj","A","C",0,0,3.62646427981521e-05,0.461950454587791
"535","hk","A","C",-0.427253209866295,-0.0441683223135151,-0.0474744260742576,0.393939393939394
"536","hl","A","C",0.0261954728401233,0.000642854092160881,0.0156456301138597,0.818181818181818
"537","hm","A","C",-0.803283358637231,-0.0285347339572791,-0.0284526920862242,0.24025974025974
"538","hn","A","C",-1.22872279322534,-0.0125509834424162,-0.0129514771969457,0.132034632034632
"539","ho","A","C",-1.46870563704766,-0.0163179845013353,-0.0186634786493836,0.0411255411255411
"540","hp","A","C",-0.20828441293436,-7.51673438100117e-05,9.05638769705901e-05,0.588744588744589
"541","hq","A","C",-0.762163248835633,-0.00569884564806037,-0.00242408449235118,0.588744588744589
"542","hr","A","C",1.35999777533259,0.00479877065441173,0.0057669113490596,0.0930735930735931
"543","hs","A","C",0.365628957397705,0.00122110667251242,0.00947498903996387,0.937229437229437
"544","ht","A","C",2.05225514953881,0.0106887197373703,0.00515930133116842,0.484848484848485
"545","hu","A","C",-0.0586300710202304,-6.55249863055233e-05,-0.000315008330088722,0.588744588744589
"546","hv","A","C",-2.55526216984033,-0.00727462346341144,-0.00725341132615484,0.24025974025974
"547","hw","A","C",-0.881654114817452,-8.20627575079299e-06,0.000123896519819684,0.935043046278691
"548","hx","A","C",0.780705681148873,5.20002305454997e-05,6.81312681263261e-05,0.17965367965368
"549","hy","A","C",1.29381093431347,5.90478457464383e-05,8.18839513070803e-05,0.0303479417395604
"550","hz","A","C",-0.670136884398128,-1.62255859190679e-05,-5.95338539712982e-05,1
"551","ia","A","C",-0.47345497071345,-0.000201150673190754,-0.000955331802961827,0.818181818181818
"552","ib","A","C",1.32158367565932,0.000137054990157901,0.000142884414638786,0.808865613239999
"553","ic","A","C",-0.848474305309772,-0.000250396226986211,-2.94126192854037e-05,0.818181818181818
"554","id","A","C",0,0,0.0045387942530661,0.175734335644225
"555","ie","A","C",-0.537364508824383,-0.000466378330940977,-0.000967048137717904,0.588744588744589
"556","if","A","C",-0.873773778455575,-0.000126024138556179,-0.000107284406113113,0.132034632034632
"557","ig","A","C",Inf,2.80090315674645e-05,0.000494244495521663,0.0812622602542107
"558","ih","A","C",0,0,-1.32045656747018e-05,1
"559","ii","A","C",0,0,-4.30902457818841e-06,1
"560","ij","A","C",0.318711791286336,1.64707824517825e-05,4.85820898131173e-05,0.377642391380866
"561","ik","A","C",Inf,3.21960611338809e-06,3.92814979475975e-07,0.655306389505138
"562","il","A","C",0.562969744499536,1.24558959992039e-05,-3.03794759394575e-05,1
"563","im","A","C",0,0,-3.50845994907699e-06,0.924102310456697
"564","in","A","C",-0.889294856428812,-1.92653010737239e-05,-4.86111625978183e-06,0.935736280642756
"565","io","A","C",-0.393071865368066,-6.60027337988312e-05,-7.15154125256466e-05,0.818181818181818
"566","ip","A","C",0,0,-1.57630249875472e-06,0.404656761927286
"567","iq","A","C",0,0,0,NA
"568","ir","A","C",0.942441891365566,0.000100988347417564,-3.80454170452244e-05,0.699134199134199
"569","is","A","C",0,0,-0.001276524045171,0.404656761927286
"570","it","A","C",-0.427687803247108,-2.21491215930213e-05,-4.01708329482738e-05,0.748348568843747
"571","iu","A","C",0,0,9.21904078447214e-06,0.175734335644225
"572","iv","A","C",-1.30325722750886,-1.82926162470318e-05,-1.02979259064951e-05,0.937229437229437
"573","iw","A","C",-0.527368539458188,-2.6316091258519e-05,-0.000725557956143438,0.808865613239999
"574","ix","A","C",-Inf,-1.62370874562005e-06,-2.2757425330755e-07,0.788821236902539
"575","iy","A","C",0,0,-1.23830154885132e-05,0.924102310456697
"576","iz","A","C",0,0,0,NA
"577","ja","A","C",2.53259680105559,1.07013192604775e-05,3.09591685364531e-05,0.415063106856526
"578","jb","A","C",Inf,4.86096794166405e-06,0.000717816955001904,0.180502945265727
"579","jc","A","C",0.839464424129822,0.000109884975413066,6.84099862177973e-05,0.937229437229437
"580","jd","A","C",0,0,0,NA
"581","je","A","C",Inf,4.82940917008213e-06,5.50861969334199e-06,0.182287175738893
"582","jf","A","C",0,0,2.81921077885772e-06,0.404656761927286
"583","jg","A","C",0,0,-6.93770580345172e-06,0.752553750197242
"584","jh","A","C",0.167177143165124,2.47512360238656e-06,-2.82836788229547e-07,1
"585","ji","A","C",0,0,3.16146559652369e-06,0.175734335644225
"586","jj","A","C",Inf,1.10300799022059e-05,9.13310442421105e-06,0.0262787590449513
"587","jk","A","C",Inf,9.65234318591422e-06,6.2261723426755e-06,0.266553869421156
"588","jl","A","C",0,0,0.000137640508233549,0.599265961982854
"589","jm","A","C",1.35013349211329,0.000128035671143425,0.000149890252262502,0.17965367965368
"590","jn","A","C",-0.668348026270309,-3.79139433488788e-05,9.21430591447109e-06,0.688403863275692
"591","jo","A","C",0,0,0.000450509882461464,0.404656761927286
"592","jp","A","C",0,0,0,NA
"593","jq","A","C",0,0,0,NA
"594","jr","A","C",0,0,0,NA
"595","js","A","C",1.03616118239495,9.39763423878374e-06,-0.000255396292754705,0.933836066961275
"596","jt","A","C",0,0,0,NA
"597","ju","A","C",0,0,1.35322117385171e-05,0.404656761927286
"598","jv","A","C",Inf,1.44707329426235e-06,9.49919702745683e-06,0.340754470354665
"599","jw","A","C",0,0,8.58561630236823e-06,0.404656761927286
"600","jx","A","C",0,0,0.000233672390658104,0.752553750197242
"601","jy","A","C",0,0,0,NA
"602","jz","A","C",Inf,1.13676144811041e-05,4.70784036309998e-05,0.180502945265727
"603","ka","A","C",0.0556837949702132,1.49577044117607e-06,-2.31581228769546e-05,1
"604","kb","A","C",Inf,1.60980305669404e-06,3.13682910755238e-06,0.0740099699862347
"605","kc","A","C",Inf,1.10159736098512e-05,3.79941057797185e-05,0.0608076790261674
"606","kd","A","C",0,0,8.91742204654686e-07,0.599265961982854
"607","ke","A","C",0.00189785256303276,4.89593970617511e-08,-6.29526396501867e-06,0.808865613239999
"608","kf","A","C",0,0,0,NA
"609","kg","A","C",-Inf,-6.58527086262996e-06,-6.51966213768115e-06,0.441788161749779
"610","kh","A","C",1.23188857549307,0.160484487069145,0.103780750872708,0.17965367965368
"611","ki","A","C",2.77794673924066,0.00176933672502857,-0.00949741279340361,0.393939393939394
"612","kj","A","C",1.51322170564928,0.000453030121167812,0.00293084834322136,0.588744588744589
"613","kk","A","C",0.371923111162654,0.000117023388383668,0.000682023545209653,0.937229437229437
"614","kl","A","C",-1.05989561114616,-0.000229594092744516,0.000492624597554123,0.808865613239999
"615","km","A","C",0,0,0,NA
"616","kn","A","C",0.22186919398794,9.45638772689592e-06,-0.000659576303388252,0.818181818181818
"617","ko","A","C",0.837388246304768,0.000300575501817144,-3.16338477983798e-05,0.588744588744589
"618","kp","A","C",0,0,-0.00108238982883223,0.404656761927286
"619","kq","A","C",0.533448581799166,5.54925112729676e-06,0.000106060996185418,0.935043046278691
"620","kr","A","C",0,0,0,NA
"621","ks","A","C",-0.393737301207749,-3.92124322262339e-05,-7.32155948997068e-05,0.872559030892382
"622","kt","A","C",0,0,-9.68515550160967e-06,1
"623","ku","A","C",-0.535221650407119,-0.0406033471326566,-0.0391953613464493,0.0930735930735931
"624","kv","A","C",-0.401448652261347,-0.0183242116412142,-0.0269410977628828,0.24025974025974
"625","kw","A","C",-0.110075014978303,-0.0032895055254251,0.00234467768130051,0.818181818181818
"626","kx","A","C",0.445407190583905,0.00832588631446548,0.0221291298567063,0.025974025974026
"627","ky","A","C",0.94472624597262,0.00731575666982318,0.00418965947338405,0.484848484848485
"628","kz","A","C",-0.411100631562011,-0.0056789128743392,-0.00855503798875219,0.0930735930735931
"629","la","A","C",0.813344288733472,0.00310377369612687,0.000925511829241647,0.393939393939394
"630","lb","A","C",1.36877773081534,0.00146863219950124,-0.00180607679166185,0.818181818181818
"631","lc","A","C",2.71894455835042,0.0135042848057325,0.0127489974003292,0.393939393939394
"632","ld","A","C",0.286204980004764,0.00121447439080654,0.00166916223853844,0.588744588744589
"633","le","A","C",1.15046670407256,0.00320276507914918,0.00252169041864544,0.0649350649350649
"634","lf","A","C",1.17209398601688,2.02324893647461e-05,3.95107518107941e-05,0.0921251036917092
"635","lg","A","C",-1.3472969362076,-0.00167461724709771,-0.00247288206511773,0.818181818181818
"636","lh","A","C",-1.18702553516365,-0.0013661222121155,-0.00229758107809235,0.818181818181818
"637","li","A","C",-0.20541678240775,-0.000495779677643166,-0.000905568867542505,0.818181818181818
"638","lj","A","C",1.69195672190384,0.000361104672968876,0.0062602650489426,0.393939393939394
"639","lk","A","C",2.08506563394693,0.00430122438540875,0.00401571570556865,0.025974025974026
"640","ll","A","C",1.41486205370743,0.00156684521593019,0.0015209002716461,0.17965367965368
"641","lm","A","C",0.403041737065274,0.000997871402928295,5.94763911750994e-05,0.937229437229437
"642","ln","A","C",1.33224841534614,0.00215035491464511,0.00163867139831701,0.132034632034632
"643","lo","A","C",3.07000140438769,0.00233317505730087,0.00214294229509268,0.521109982958906
"644","lp","A","C",1.73661713423738,0.00143673771364157,0.00142268415255578,0.588744588744589
"645","lq","A","C",-1.21471643513446,-0.000320957554453844,-0.000582839970145013,0.937229437229437
"646","lr","A","C",1.94684444134285,0.0011865626381447,0.00182555445257804,0.484848484848485
"647","ls","A","C",0.228788429083269,5.46237967803751e-05,0.000489263787822432,0.818181818181818
"648","lt","A","C",-0.959451827718152,-1.59455226542656e-05,0.0011757109143695,0.521109982958906
"649","lu","A","C",2.34485546465727,0.000393036045945614,0.000352509902490252,0.172732829130551
"650","lv","A","C",-1.5370949179804,-8.87692299126072e-05,-0.000160584258562892,0.699134199134199
"651","lw","A","C",-0.0897660704524212,-1.04211335371097e-06,0.000105361697340652,0.806839866740437
"652","lx","A","C",-Inf,-2.23590596673866e-06,-0.00265965447253777,0.788821236902539
"653","ly","A","C",3.82591923815371,0.000283629411050663,0.000918841677346753,0.127537709297487
"654","lz","A","C",0.311538615703494,5.15561632169129e-06,-2.2865982922884e-05,0.393939393939394
"655","ma","A","C",2.78261544790007,9.07933706239176e-05,8.56903461510832e-05,0.0921251036917092
"656","mb","A","C",0,0,-0.000996697392623329,1
